dakika,istasyon_id,tuketim_adet
176,S7,0.24
176,S8,0.2754
176,S9,0.278
176,S10,0.2018
176,S11,0.1833
176,S12,0.1783
176,S13,0.4934
176,S14,0.2792
176,S15,0.3227
176,S16,0.3937
176,S17,0.179
176,S18,0.275
176,S19,0.294
176,S20,0.3039
176,S21,0.2178
176,S22,0.2074
176,S23,0.2066
176,S24,0.5037
177,S1,0.4028
177,S2,0.2965
177,S3,0.3038
177,S4,0.3474
177,S5,0.2084
177,S6,0.2215
177,S7,0.3664
177,S8,0.2615
177,S9,0.2637
177,S10,0.2356
177,S11,0.2618
177,S12,0.1919
177,S13,0.4598
177,S14,0.2828
177,S15,0.288
177,S16,0.3767
177,S17,0.2799
177,S18,0.2564
177,S19,0.3527
177,S20,0.1602
177,S21,0.1681
177,S22,0.3558
177,S23,0.1947
177,S24,0.3133
178,S1,0.267
178,S2,0.2352
178,S3,0.1489
178,S4,0.3266
178,S5,0.1761
178,S6,0.2286
178,S7,0.3452
178,S8,0.2324
178,S9,0.4492
178,S10,0.1279
178,S11,0.3285
178,S12,0.2787
178,S13,0.3236
178,S14,0.3122
178,S15,0.2271
178,S16,0.4149
178,S17,0.3689
178,S18,0.2616
178,S19,0.3672
178,S20,0.2437
178,S21,0.1524
178,S22,0.2875
178,S23,0.2483
178,S24,0.2431
179,S1,0.2893
179,S2,0.3076
179,S3,0.2008
179,S4,0.2805
179,S5,0.1831
179,S6,0.2059
179,S7,0.2818
179,S8,0.2471
179,S9,0.2339
179,S10,0.1247
179,S11,0.2331
179,S12,0.2675
179,S13,0.3682
179,S14,0.2721
179,S15,0.2522
179,S16,0.2603
179,S17,0.3114
179,S18,0.2512
179,S19,0.306
179,S20,0.3203
179,S21,0.1678
179,S22,0.3677
179,S23,0.2062
179,S24,0.3264
180,S1,0.3652
180,S2,0.2936
180,S3,0.311
180,S4,0.2616
180,S5,0.1695
180,S6,0.3421
180,S7,0.3083
180,S8,0.2557
180,S9,0.4243
180,S10,0.1686
180,S11,0.303
180,S12,0.1795
180,S13,0.4412
180,S14,0.312
180,S15,0.2737
180,S16,0.3484
180,S17,0.1892
180,S18,0.2568
180,S19,0.1958
180,S20,0.2497
180,S21,0.2575
180,S22,0.3115
180,S23,0.2779
180,S24,0.4218
181,S1,0.3187
181,S2,0.3016
181,S3,0.2476
181,S4,0.2279
181,S5,0.1624
181,S6,0.2516
181,S7,0.2075
181,S8,0.2187
181,S9,0.3009
181,S10,0.122
181,S11,0.2882
181,S12,0.2667
181,S13,0.4007
181,S14,0.2806
181,S15,0.2796
181,S16,0.4544
181,S17,0.3008
181,S18,0.1949
181,S19,0.3518
181,S20,0.3304
181,S21,0.1908
181,S22,0.4259
181,S23,0.179
181,S24,0.3523
182,S1,0.3174
182,S2,0.3134
182,S3,0.1629
182,S4,0.2969
182,S5,0.1563
182,S6,0.291
182,S7,0.4196
182,S8,0.2447
182,S9,0.1665
182,S10,0.2582
182,S11,0.2824
182,S12,0.1971
182,S13,0.3954
182,S14,0.3106
182,S15,0.2167
182,S16,0.4158
182,S17,0.2489
182,S18,0.2145
182,S19,0.2876
182,S20,0.1903
182,S21,0.223
182,S22,0.3351
182,S23,0.2206
182,S24,0.4074
183,S1,0.3905
183,S2,0.268
183,S3,0.292
183,S4,0.2428
183,S5,0.164
183,S6,0.2287
183,S7,0.4256
183,S8,0.2575
183,S9,0.3475
183,S10,0.2226
183,S11,0.2198
183,S12,0.2496
183,S13,0.3737
183,S14,0.3508
183,S15,0.2442
183,S16,0.3692
183,S17,0.314
183,S18,0.2742
183,S19,0.2888
183,S20,0.2634
183,S21,0.1708
183,S22,0.1501
183,S23,0.208
183,S24,0.3926
184,S1,0.3859
184,S2,0.183
184,S3,0.2325
184,S4,0.1854
184,S5,0.2548
184,S6,0.2218
184,S7,0.4379
184,S8,0.2577
184,S9,0.2596
184,S10,0.1418
184,S11,0.2854
184,S12,0.1939
184,S13,0.3912
184,S14,0.271
184,S15,0.1609
184,S16,0.2216
184,S17,0.2962
184,S18,0.2071
184,S19,0.2965
184,S20,0.3038
184,S21,0.2675
184,S22,0.2836
184,S23,0.1864
184,S24,0.385
185,S1,0.2672
185,S2,0.3134
185,S3,0.2776
185,S4,0.3787
185,S5,0.1225
185,S6,0.2402
185,S7,0.2885
185,S8,0.221
185,S9,0.3471
185,S10,0.2382
185,S11,0.2403
185,S12,0.2101
185,S13,0.4715
185,S14,0.3178
185,S15,0.3134
185,S16,0.4231
185,S17,0.2178
185,S18,0.1711
185,S19,0.2299
185,S20,0.302
185,S21,0.2682
185,S22,0.411
185,S23,0.2337
185,S24,0.4314
186,S1,0.3241
186,S2,0.2306
186,S3,0.2925
186,S4,0.3612
186,S5,0.2043
186,S6,0.3053
186,S7,0.3726
186,S8,0.2723
186,S9,0.3987
186,S10,0.2033
186,S11,0.3118
186,S12,0.2573
186,S13,0.348
186,S14,0.3454
186,S15,0.1803
186,S16,0.4843
186,S17,0.2156
186,S18,0.2467
186,S19,0.277
186,S20,0.2962
186,S21,0.2152
186,S22,0.2043
186,S23,0.2168
186,S24,0.3095
187,S1,0.4313
187,S2,0.3001
187,S3,0.2698
187,S4,0.2695
187,S5,0.1764
187,S6,0.2573
187,S7,0.41
187,S8,0.2894
187,S9,0.2657
187,S10,0.2228
187,S11,0.151
187,S12,0.1776
187,S13,0.3098
187,S14,0.2188
187,S15,0.1708
187,S16,0.433
187,S17,0.2712
187,S18,0.251
187,S19,0.3794
187,S20,0.2808
187,S21,0.2452
187,S22,0.2958
187,S23,0.1525
187,S24,0.424
188,S1,0.3235
188,S2,0.2439
188,S3,0.2411
188,S4,0.2725
188,S5,0.1833
188,S6,0.3028
188,S7,0.3744
188,S8,0.1778
188,S9,0.2858
188,S10,0.2227
188,S11,0.2931
188,S12,0.3302
188,S13,0.4738
188,S14,0.3687
188,S15,0.1806
188,S16,0.4611
188,S17,0.2803
188,S18,0.2076
188,S19,0.3445
188,S20,0.3171
188,S21,0.2384
188,S22,0.2473
188,S23,0.2297
188,S24,0.3054
189,S1,0.3826
189,S2,0.2818
189,S3,0.2391
189,S4,0.3844
189,S5,0.1584
189,S6,0.3936
189,S7,0.2225
189,S8,0.1908
189,S9,0.3401
189,S10,0.2048
189,S11,0.2613
189,S12,0.2307
189,S13,0.4148
189,S14,0.2861
189,S15,0.3197
189,S16,0.4671
189,S17,0.3328
189,S18,0.1882
189,S19,0.328
189,S20,0.2506
189,S21,0.1731
189,S22,0.3216
189,S23,0.1785
189,S24,0.3959
190,S1,0.2882
190,S2,0.4031
190,S3,0.2052
190,S4,0.348
190,S5,0.2317
190,S6,0.251
190,S7,0.4097
190,S8,0.1634
190,S9,0.4086
190,S10,0.1839
190,S11,0.2349
190,S12,0.2194
190,S13,0.4454
190,S14,0.2649
190,S15,0.2125
190,S16,0.3823
190,S17,0.2166
190,S18,0.3183
190,S19,0.2956
190,S20,0.311
190,S21,0.2257
190,S22,0.2409
190,S23,0.1998
190,S24,0.4049
191,S1,0.3529
191,S2,0.3716
191,S3,0.3011
191,S4,0.3946
191,S5,0.1816
191,S6,0.2221
191,S7,0.307
191,S8,0.2252
191,S9,0.3512
191,S10,0.1037
191,S11,0.2662
191,S12,0.2407
191,S13,0.3621
191,S14,0.3775
191,S15,0.2711
191,S16,0.5048
191,S17,0.2711
191,S18,0.2771
191,S19,0.4423
191,S20,0.3366
191,S21,0.1693
191,S22,0.2848
191,S23,0.1862
191,S24,0.3842
192,S1,0.417
192,S2,0.2497
192,S3,0.2534
192,S4,0.1987
192,S5,0.2577
192,S6,0.2543
192,S7,0.3539
192,S8,0.2032
192,S9,0.3892
192,S10,0.0793
192,S11,0.2658
192,S12,0.2284
192,S13,0.3486
192,S14,0.4036
192,S15,0.2056
192,S16,0.4617
192,S17,0.3035
192,S18,0.2922
192,S19,0.2889
192,S20,0.2276
192,S21,0.2642
192,S22,0.3255
192,S23,0.1382
192,S24,0.3122
193,S1,0.395
193,S2,0.3503
193,S3,0.216
193,S4,0.139
193,S5,0.2209
193,S6,0.2142
193,S7,0.2088
193,S8,0.0939
193,S9,0.3682
193,S10,0.188
193,S11,0.2546
193,S12,0.2982
193,S13,0.4322
193,S14,0.397
193,S15,0.1804
193,S16,0.3972
193,S17,0.1917
193,S18,0.2226
193,S19,0.3168
193,S20,0.3001
193,S21,0.2186
193,S22,0.3374
193,S23,0.2281
193,S24,0.5008
194,S1,0.3435
194,S2,0.2435
194,S3,0.2623
194,S4,0.2798
194,S5,0.2593
194,S6,0.2673
194,S7,0.3104
194,S8,0.1962
194,S9,0.3622
194,S10,0.1775
194,S11,0.2324
194,S12,0.311
194,S13,0.3177
194,S14,0.3021
194,S15,0.2826
194,S16,0.2695
194,S17,0.3105
194,S18,0.1841
194,S19,0.3882
194,S20,0.2153
194,S21,0.2467
194,S22,0.3663
194,S23,0.2345
194,S24,0.3676
195,S1,0.3497
195,S2,0.2654
195,S3,0.3236
195,S4,0.2867
195,S5,0.1585
195,S6,0.321
195,S7,0.2943
195,S8,0.1755
195,S9,0.2252
195,S10,0.1656
195,S11,0.2623
195,S12,0.2447
195,S13,0.4563
195,S14,0.3316
195,S15,0.2405
195,S16,0.3841
195,S17,0.3122
195,S18,0.2927
195,S19,0.3418
195,S20,0.2416
195,S21,0.1736
195,S22,0.2133
195,S23,0.2267
195,S24,0.3905
196,S1,0.409
196,S2,0.2923
196,S3,0.3203
196,S4,0.3011
196,S5,0.2382
196,S6,0.2811
196,S7,0.3074
196,S8,0.2423
196,S9,0.3426
196,S10,0.1964
196,S11,0.271
196,S12,0.2316
196,S13,0.5664
196,S14,0.3711
196,S15,0.2861
196,S16,0.4089
196,S17,0.3404
196,S18,0.2575
196,S19,0.3351
196,S20,0.2505
196,S21,0.2132
196,S22,0.1098
196,S23,0.2084
196,S24,0.3158
197,S1,0.4835
197,S2,0.3012
197,S3,0.1906
197,S4,0.33
197,S5,0.1582
197,S6,0.3102
197,S7,0.3704
197,S8,0.2582
197,S9,0.2666
197,S10,0.1846
197,S11,0.1939
197,S12,0.2661
197,S13,0.4231
197,S14,0.3297
197,S15,0.2501
197,S16,0.4332
197,S17,0.3742
197,S18,0.22
197,S19,0.3426
197,S20,0.2087
197,S21,0.179
197,S22,0.3059
197,S23,0.2442
197,S24,0.3321
198,S1,0.3494
198,S2,0.2756
198,S3,0.2233
198,S4,0.353
198,S5,0.1401
198,S6,0.3559
198,S7,0.3034
198,S8,0.2479
198,S9,0.2362
198,S10,0.2079
198,S11,0.3025
198,S12,0.2513
198,S13,0.3071
198,S14,0.315
198,S15,0.1908
198,S16,0.3798
198,S17,0.3417
198,S18,0.2705
198,S19,0.3343
198,S20,0.2147
198,S21,0.2446
198,S22,0.3012
198,S23,0.1072
198,S24,0.4048
199,S1,0.3649
199,S2,0.3721
199,S3,0.1952
199,S4,0.1216
199,S5,0.2112
199,S6,0.2999
199,S7,0.2317
199,S8,0.1743
199,S9,0.4912
199,S10,0.1721
199,S11,0.3057
199,S12,0.203
199,S13,0.2231
199,S14,0.2898
199,S15,0.2367
199,S16,0.368
199,S17,0.2768
199,S18,0.2457
199,S19,0.3233
199,S20,0.1993
199,S21,0.2377
199,S22,0.183
199,S23,0.118
199,S24,0.4017
200,S1,0.4038
200,S2,0.2966
200,S3,0.1802
200,S4,0.2861
200,S5,0.1895
200,S6,0.1929
200,S7,0.2983
200,S8,0.2449
200,S9,0.4071
200,S10,0.168
200,S11,0.307
200,S12,0.144
200,S13,0.4339
200,S14,0.2518
200,S15,0.2654
200,S16,0.3802
200,S17,0.3582
200,S18,0.1925
200,S19,0.3752
200,S20,0.2518
200,S21,0.2098
200,S22,0.289
200,S23,0.1662
200,S24,0.349
201,S1,0.3621
201,S2,0.3145
201,S3,0.2542
201,S4,0.3865
201,S5,0.2369
201,S6,0.2238
201,S7,0.4108
201,S8,0.1653
201,S9,0.3539
201,S10,0.2061
201,S11,0.1647
201,S12,0.2377
201,S13,0.3474
201,S14,0.2545
201,S15,0.3175
201,S16,0.3477
201,S17,0.2376
201,S18,0.2369
201,S19,0.379
201,S20,0.2591
201,S21,0.2672
201,S22,0.3319
201,S23,0.1129
201,S24,0.3129
202,S1,0.3255
202,S2,0.3288
202,S3,0.1188
202,S4,0.5033
202,S5,0.2212
202,S6,0.2918
202,S7,0.4327
202,S8,0.3182
202,S9,0.3718
202,S10,0.2181
202,S11,0.2736
202,S12,0.2267
202,S13,0.3469
202,S14,0.2504
202,S15,0.2156
202,S16,0.292
202,S17,0.279
202,S18,0.1547
202,S19,0.3461
202,S20,0.2647
202,S21,0.223
202,S22,0.2687
202,S23,0.3231
202,S24,0.4452
203,S1,0.2754
203,S2,0.314
203,S3,0.2196
203,S4,0.2657
203,S5,0.1464
203,S6,0.3078
203,S7,0.3023
203,S8,0.2586
203,S9,0.3796
203,S10,0.2337
203,S11,0.2212
203,S12,0.2555
203,S13,0.4318
203,S14,0.2715
203,S15,0.2114
203,S16,0.5288
203,S17,0.2962
203,S18,0.263
203,S19,0.2785
203,S20,0.2016
203,S21,0.192
203,S22,0.2926
203,S23,0.1574
203,S24,0.3493
204,S1,0.2428
204,S2,0.2328
204,S3,0.2835
204,S4,0.3736
204,S5,0.1843
204,S6,0.2257
204,S7,0.2781
204,S8,0.2005
204,S9,0.3575
204,S10,0.2174
204,S11,0.2402
204,S12,0.1795
204,S13,0.4039
204,S14,0.2506
204,S15,0.2241
204,S16,0.506
204,S17,0.3302
204,S18,0.2407
204,S19,0.2485
204,S20,0.2779
204,S21,0.2627
204,S22,0.2775
204,S23,0.254
204,S24,0.4405
205,S1,0.4887
205,S2,0.3183
205,S3,0.2794
205,S4,0.4276
205,S5,0.2179
205,S6,0.2549
205,S7,0.3186
205,S8,0.227
205,S9,0.2349
205,S10,0.1781
205,S11,0.3251
205,S12,0.1311
205,S13,0.501
205,S14,0.3673
205,S15,0.227
205,S16,0.4435
205,S17,0.2835
205,S18,0.2907
205,S19,0.3988
205,S20,0.192
205,S21,0.2421
205,S22,0.2877
205,S23,0.2033
205,S24,0.299
206,S1,0.4949
206,S2,0.3624
206,S3,0.213
206,S4,0.2444
206,S5,0.1846
206,S6,0.308
206,S7,0.3668
206,S8,0.271
206,S9,0.3667
206,S10,0.2189
206,S11,0.2841
206,S12,0.1685
206,S13,0.3683
206,S14,0.3636
206,S15,0.2474
206,S16,0.4402
206,S17,0.2653
206,S18,0.1853
206,S19,0.3251
206,S20,0.2831
206,S21,0.1883
206,S22,0.2859
206,S23,0.1624
206,S24,0.4283
207,S1,0.3451
207,S2,0.3872
207,S3,0.3264
207,S4,0.3279
207,S5,0.1597
207,S6,0.1651
207,S7,0.247
207,S8,0.1571
207,S9,0.404
207,S10,0.1876
207,S11,0.2874
207,S12,0.1297
207,S13,0.2915
207,S14,0.3532
207,S15,0.2643
207,S16,0.3882
207,S17,0.3153
207,S18,0.3097
207,S19,0.3186
207,S20,0.2704
207,S21,0.225
207,S22,0.4435
207,S23,0.116
207,S24,0.3978
208,S1,0.3582
208,S2,0.334
208,S3,0.2171
208,S4,0.3301
208,S5,0.2285
208,S6,0.4597
208,S7,0.4066
208,S8,0.1799
208,S9,0.2898
208,S10,0.1667
208,S11,0.1709
208,S12,0.2179
208,S13,0.4395
208,S14,0.2235
208,S15,0.3024
208,S16,0.439
208,S17,0.2417
208,S18,0.2267
208,S19,0.4399
208,S20,0.3058
208,S21,0.217
208,S22,0.2857
208,S23,0.2031
208,S24,0.3142
209,S1,0.2123
209,S2,0.4225
209,S3,0.2578
209,S4,0.3599
209,S5,0.1977
209,S6,0.2417
209,S7,0.337
209,S8,0.1474
209,S9,0.4609
209,S10,0.1381
209,S11,0.2116
209,S12,0.2128
209,S13,0.4821
209,S14,0.3009
209,S15,0.1882
209,S16,0.5003
209,S17,0.3248
209,S18,0.2585
209,S19,0.381
209,S20,0.3944
209,S21,0.3114
209,S22,0.2588
209,S23,0.265
209,S24,0.3768
210,S1,0.4033
210,S2,0.1985
210,S3,0.2415
210,S4,0.2791
210,S5,0.2331
210,S6,0.344
210,S7,0.2048
210,S8,0.2157
210,S9,0.3877
210,S10,0.1765
210,S11,0.3056
210,S12,0.2497
210,S13,0.4095
210,S14,0.2837
210,S15,0.1892
210,S16,0.3103
210,S17,0.3235
210,S18,0.2342
210,S19,0.3241
210,S20,0.2441
210,S21,0.2034
210,S22,0.3628
210,S23,0.1866
210,S24,0.2561
211,S1,0.4212
211,S2,0.2877
211,S3,0.2516
211,S4,0.4405
211,S5,0.1992
211,S6,0.2997
211,S7,0.2675
211,S8,0.2071
211,S9,0.3553
211,S10,0.1263
211,S11,0.2774
211,S12,0.238
211,S13,0.3865
211,S14,0.3622
211,S15,0.2667
211,S16,0.5182
211,S17,0.227
211,S18,0.2397
211,S19,0.339
211,S20,0.2096
211,S21,0.2581
211,S22,0.4395
211,S23,0.1993
211,S24,0.3854
212,S1,0.3729
212,S2,0.2572
212,S3,0.159
212,S4,0.2863
212,S5,0.1443
212,S6,0.3799
212,S7,0.3419
212,S8,0.2017
212,S9,0.373
212,S10,0.1422
212,S11,0.2258
212,S12,0.2365
212,S13,0.4622
212,S14,0.3301
212,S15,0.2624
212,S16,0.4062
212,S17,0.306
212,S18,0.2427
212,S19,0.2647
212,S20,0.2691
212,S21,0.1701
212,S22,0.3049
212,S23,0.1808
212,S24,0.5278
213,S1,0.3637
213,S2,0.2157
213,S3,0.2433
213,S4,0.368
213,S5,0.2669
213,S6,0.2499
213,S7,0.2392
213,S8,0.2521
213,S9,0.2292
213,S10,0.1673
213,S11,0.2529
213,S12,0.2301
213,S13,0.4362
213,S14,0.259
213,S15,0.2363
213,S16,0.3989
213,S17,0.2918
213,S18,0.2379
213,S19,0.3624
213,S20,0.3117
213,S21,0.2337
213,S22,0.3272
213,S23,0.1367
213,S24,0.3535
214,S1,0.4018
214,S2,0.3437
214,S3,0.2154
214,S4,0.2894
214,S5,0.177
214,S6,0.3137
214,S7,0.4224
214,S8,0.199
214,S9,0.3742
214,S10,0.1879
214,S11,0.26
214,S12,0.2235
214,S13,0.4406
214,S14,0.3195
214,S15,0.3638
214,S16,0.3318
214,S17,0.3127
214,S18,0.2086
214,S19,0.2754
214,S20,0.2661
214,S21,0.2226
214,S22,0.4751
214,S23,0.1926
214,S24,0.2709
215,S1,0.3867
215,S2,0.1755
215,S3,0.2454
215,S4,0.3344
215,S5,0.2318
215,S6,0.3385
215,S7,0.3148
215,S8,0.2101
215,S9,0.2681
215,S10,0.142
215,S11,0.2832
215,S12,0.1739
215,S13,0.3515
215,S14,0.2403
215,S15,0.2775
215,S16,0.5441
215,S17,0.2096
215,S18,0.1469
215,S19,0.325
215,S20,0.2675
215,S21,0.2261
215,S22,0.2732
215,S23,0.192
215,S24,0.3757
216,S1,0.443
216,S2,0.1827
216,S3,0.2316
216,S4,0.3476
216,S5,0.1633
216,S6,0.3814
216,S7,0.3055
216,S8,0.2149
216,S9,0.3519
216,S10,0.1617
216,S11,0.1682
216,S12,0.2133
216,S13,0.4623
216,S14,0.2798
216,S15,0.2077
216,S16,0.4741
216,S17,0.2646
216,S18,0.2095
216,S19,0.3433
216,S20,0.3078
216,S21,0.3199
216,S22,0.3496
216,S23,0.2464
216,S24,0.3146
217,S1,0.2914
217,S2,0.3037
217,S3,0.2554
217,S4,0.2614
217,S5,0.193
217,S6,0.306
217,S7,0.3752
217,S8,0.2385
217,S9,0.3351
217,S10,0.1647
217,S11,0.2393
217,S12,0.1774
217,S13,0.5202
217,S14,0.3008
217,S15,0.2388
217,S16,0.3257
217,S17,0.4497
217,S18,0.1832
217,S19,0.3047
217,S20,0.2888
217,S21,0.2427
217,S22,0.3575
217,S23,0.2723
217,S24,0.3854
218,S1,0.2892
218,S2,0.2846
218,S3,0.2654
218,S4,0.4712
218,S5,0.1441
218,S6,0.3515
218,S7,0.3626
218,S8,0.253
218,S9,0.3102
218,S10,0.1524
218,S11,0.3067
218,S12,0.2639
218,S13,0.4579
218,S14,0.2992
218,S15,0.22
218,S16,0.2753
218,S17,0.3298
218,S18,0.2531
218,S19,0.2689
218,S20,0.2379
218,S21,0.1964
218,S22,0.211
218,S23,0.1673
218,S24,0.2706
219,S1,0.3364
219,S2,0.2557
219,S3,0.1686
219,S4,0.4682
219,S5,0.2501
219,S6,0.2392
219,S7,0.3691
219,S8,0.2348
219,S9,0.3921
219,S10,0.1533
219,S11,0.3249
219,S12,0.2078
219,S13,0.2809
219,S14,0.3434
219,S15,0.3145
219,S16,0.607
219,S17,0.2153
219,S18,0.2659
219,S19,0.306
219,S20,0.3084
219,S21,0.1529
219,S22,0.2242
219,S23,0.169
219,S24,0.3555
220,S1,0.3197
220,S2,0.3395
220,S3,0.3013
220,S4,0.3733
220,S5,0.2648
220,S6,0.3069
220,S7,0.2648
220,S8,0.2757
220,S9,0.2783
220,S10,0.2167
220,S11,0.3506
220,S12,0.2546
220,S13,0.2686
220,S14,0.2449
220,S15,0.3161
220,S16,0.3865
220,S17,0.2878
220,S18,0.2687
220,S19,0.3798
220,S20,0.2815
220,S21,0.2076
220,S22,0.2812
220,S23,0.2343
220,S24,0.3887
221,S1,0.3478
221,S2,0.3649
221,S3,0.2435
221,S4,0.2766
221,S5,0.1696
221,S6,0.2279
221,S7,0.3309
221,S8,0.2701
221,S9,0.2657
221,S10,0.1902
221,S11,0.2316
221,S12,0.2212
221,S13,0.2676
221,S14,0.2868
221,S15,0.2403
221,S16,0.4432
221,S17,0.296
221,S18,0.1774
221,S19,0.4056
221,S20,0.2779
221,S21,0.2253
221,S22,0.2994
221,S23,0.1793
221,S24,0.3652
222,S1,0.4015
222,S2,0.1952
222,S3,0.2231
222,S4,0.3163
222,S5,0.2102
222,S6,0.351
222,S7,0.296
222,S8,0.1951
222,S9,0.2842
222,S10,0.1539
222,S11,0.2482
222,S12,0.2693
222,S13,0.3025
222,S14,0.3257
222,S15,0.1649
222,S16,0.3551
222,S17,0.2647
222,S18,0.3115
222,S19,0.315
222,S20,0.1493
222,S21,0.13
222,S22,0.302
222,S23,0.2246
222,S24,0.3763
223,S1,0.379
223,S2,0.3697
223,S3,0.223
223,S4,0.393
223,S5,0.1347
223,S6,0.2321
223,S7,0.2235
223,S8,0.2048
223,S9,0.3137
223,S10,0.1875
223,S11,0.27
223,S12,0.19
223,S13,0.3687
223,S14,0.2102
223,S15,0.3182
223,S16,0.3757
223,S17,0.2556
223,S18,0.3075
223,S19,0.2505
223,S20,0.2066
223,S21,0.1692
223,S22,0.2959
223,S23,0.2173
223,S24,0.4018
224,S1,0.5553
224,S2,0.165
224,S3,0.2804
224,S4,0.2962
224,S5,0.1765
224,S6,0.2482
224,S7,0.2864
224,S8,0.2897
224,S9,0.37
224,S10,0.1842
224,S11,0.3387
224,S12,0.1627
224,S13,0.2813
224,S14,0.1693
224,S15,0.215
224,S16,0.4129
224,S17,0.2892
224,S18,0.2403
224,S19,0.2393
224,S20,0.3095
224,S21,0.2271
224,S22,0.344
224,S23,0.1243
224,S24,0.3718
225,S1,0.2796
225,S2,0.2762
225,S3,0.2767
225,S4,0.3394
225,S5,0.1659
225,S6,0.2837
225,S7,0.2428
225,S8,0.2665
225,S9,0.3037
225,S10,0.2243
225,S11,0.2386
225,S12,0.2089
225,S13,0.3247
225,S14,0.3526
225,S15,0.2145
225,S16,0.4516
225,S17,0.2617
225,S18,0.1411
225,S19,0.2953
225,S20,0.2038
225,S21,0.2181
225,S22,0.2286
225,S23,0.237
225,S24,0.3436
226,S1,0.3536
226,S2,0.3394
226,S3,0.2982
226,S4,0.332
226,S5,0.1692
226,S6,0.1828
226,S7,0.302
226,S8,0.1899
226,S9,0.3234
226,S10,0.1707
226,S11,0.3034
226,S12,0.2047
226,S13,0.379
226,S14,0.371
226,S15,0.2671
226,S16,0.3952
226,S17,0.2492
226,S18,0.2038
226,S19,0.2766
226,S20,0.2378
226,S21,0.2494
226,S22,0.2867
226,S23,0.146
226,S24,0.4738
227,S1,0.3901
227,S2,0.2156
227,S3,0.2279
227,S4,0.3407
227,S5,0.2682
227,S6,0.2205
227,S7,0.4183
227,S8,0.2773
227,S9,0.2769
227,S10,0.1732
227,S11,0.2114
227,S12,0.2238
227,S13,0.3805
227,S14,0.3396
227,S15,0.3045
227,S16,0.3402
227,S17,0.1719
227,S18,0.2323
227,S19,0.3529
227,S20,0.28
227,S21,0.2025
227,S22,0.3075
227,S23,0.2606
227,S24,0.3767
228,S1,0.3393
228,S2,0.27
228,S3,0.2415
228,S4,0.4424
228,S5,0.1927
228,S6,0.2822
228,S7,0.3162
228,S8,0.2643
228,S9,0.4408
228,S10,0.1999
228,S11,0.2711
228,S12,0.235
228,S13,0.2005
228,S14,0.3447
228,S15,0.2567
228,S16,0.4343
228,S17,0.243
228,S18,0.2154
228,S19,0.3059
228,S20,0.3212
228,S21,0.2003
228,S22,0.425
228,S23,0.2172
228,S24,0.2607
229,S1,0.3572
229,S2,0.2609
229,S3,0.1403
229,S4,0.44
229,S5,0.2281
229,S6,0.3135
229,S7,0.3616
229,S8,0.1568
229,S9,0.286
229,S10,0.2142
229,S11,0.2106
229,S12,0.1152
229,S13,0.3659
229,S14,0.2915
229,S15,0.2568
229,S16,0.4583
229,S17,0.3195
229,S18,0.2454
229,S19,0.413
229,S20,0.1857
229,S21,0.2385
229,S22,0.3376
229,S23,0.1504
229,S24,0.2448
230,S1,0.312
230,S2,0.2603
230,S3,0.2877
230,S4,0.2924
230,S5,0.1657
230,S6,0.2487
230,S7,0.4283
230,S8,0.2172
230,S9,0.3053
230,S10,0.1793
230,S11,0.3356
230,S12,0.1984
230,S13,0.4842
230,S14,0.3126
230,S15,0.242
230,S16,0.6001
230,S17,0.2235
230,S18,0.2168
230,S19,0.2512
230,S20,0.3175
230,S21,0.2899
230,S22,0.4002
230,S23,0.249
230,S24,0.3362
231,S1,0.3399
231,S2,0.1997
231,S3,0.3518
231,S4,0.3646
231,S5,0.1803
231,S6,0.3586
231,S7,0.2819
231,S8,0.2343
231,S9,0.3057
231,S10,0.2068
231,S11,0.2633
231,S12,0.1656
231,S13,0.3891
231,S14,0.3629
231,S15,0.2485
231,S16,0.462
231,S17,0.2241
231,S18,0.2321
231,S19,0.2917
231,S20,0.3065
231,S21,0.218
231,S22,0.3414
231,S23,0.2435
231,S24,0.3984
232,S1,0.3867
232,S2,0.2401
232,S3,0.2499
232,S4,0.2978
232,S5,0.1862
232,S6,0.2621
232,S7,0.2814
232,S8,0.1318
232,S9,0.2744
232,S10,0.1904
232,S11,0.1948
232,S12,0.2341
232,S13,0.529
232,S14,0.3614
232,S15,0.3322
232,S16,0.4313
232,S17,0.3495
232,S18,0.1995
232,S19,0.2904
232,S20,0.1206
232,S21,0.2681
232,S22,0.3924
232,S23,0.1779
232,S24,0.3322
233,S1,0.3114
233,S2,0.323
233,S3,0.3062
233,S4,0.2171
233,S5,0.2164
233,S6,0.2677
233,S7,0.3579
233,S8,0.2366
233,S9,0.3047
233,S10,0.1795
233,S11,0.2553
233,S12,0.2786
233,S13,0.4154
233,S14,0.3132
233,S15,0.1865
233,S16,0.3697
233,S17,0.3343
233,S18,0.2351
233,S19,0.3773
233,S20,0.3609
233,S21,0.2617
233,S22,0.3056
233,S23,0.1796
233,S24,0.1713
234,S1,0.3543
234,S2,0.2804
234,S3,0.2695
234,S4,0.3231
234,S5,0.1872
234,S6,0.1825
234,S7,0.2842
234,S8,0.2373
234,S9,0.4253
234,S10,0.1798
234,S11,0.2841
234,S12,0.2778
234,S13,0.3212
234,S14,0.322
234,S15,0.213
234,S16,0.4692
234,S17,0.2919
234,S18,0.2473
234,S19,0.2812
234,S20,0.3044
234,S21,0.307
234,S22,0.2395
234,S23,0.1864
234,S24,0.3662
235,S1,0.4243
235,S2,0.2664
235,S3,0.1083
